model,avgcpu,corehour,avg_power_W,measured_energy_Wh,power_saving_index,vmcategory,qos_cost,power_floor_W,power_calibration_scale
inception3,40.2902352828807,14.552492755420548,372.2016215097583,336.090206631158,200.67867161674457,Interactive,14.552492755420548,266.9,3.5346238374426773
inception3,68.25767320427916,24.65497492997935,418.8162312149762,378.1957103185554,120.0481182967136,Delay-insensitive,2.465497492997935,266.9,2.7568892926412216
inception3,91.7402732067986,48.29860356648708,451.1980395383446,593.8568329885818,24.525475973807577,Interactive,38.63888285318967,266.9,2.448197716419384
inception3,68.25767320427916,24.65497492997935,418.8162312149762,378.1957103185554,120.0481182967136,Delay-insensitive,2.465497492997935,266.9,2.7568892926412216
inception3,69.64539994052929,67.25150182279832,433.84045304787685,1047.3204994108332,317.9099489370098,Interactive,53.80120145823866,266.9,2.5987736652628803
inception3,72.35556348498365,69.87466004283904,438.9463936961007,1059.7398651629114,292.959114249281,Interactive,55.899728034271234,266.9,2.5513257457255785
inception3,68.25767320427916,24.65497492997935,418.8162312149762,378.1957103185554,120.0481182967136,Delay-insensitive,2.465497492997935,266.9,2.7568892926412216
inception3,83.37080449924487,43.88481670494957,432.2785305321999,568.8581330069318,47.29826552983418,Interactive,39.49633503445462,266.9,2.6138733313272087
inception3,60.056480626572,21.69287457997322,404.56418797159995,365.32944062216717,145.92543589175148,Delay-insensitive,2.169287457997322,266.9,2.9387758278504585
inception3,73.18039415454169,26.430587350198508,427.70632398356986,386.187089003895,103.57385509689392,Delay-insensitive,2.643058735019851,266.9,2.659760595157129
inception3,69.64539994052929,67.25150182279832,433.84045304787685,1047.3204994108332,317.9099489370098,Interactive,60.52635164051848,266.9,2.5987736652628803
inception3,89.3165926560422,47.01970794860237,446.110337217953,587.1243277724179,31.36244177570067,Delay-insensitive,4.7019707948602365,266.9,2.4893114099517595
inception3,90.75772057166044,47.8018292378156,449.2107743113487,591.4950427953758,27.333812329962683,Delay-insensitive,4.7801829237815605,266.9,2.463983689434562
inception3,90.75772057166044,47.8018292378156,449.2107743113487,591.4950427953758,27.333812329962683,Interactive,38.24146339025248,266.9,2.463983689434562
inception3,87.1599286351472,84.16189825406195,463.3679369610459,1118.573803793371,143.62567467561738,Delay-insensitive,8.416189825406196,266.9,2.3584913860673287
inception3,91.17285063793337,48.0240226495262,450.21374577340924,592.8594689336877,26.16629541496582,Delay-insensitive,4.80240226495262,266.9,2.4559737398520576
inception3,56.916616256487,20.555549794455786,400.20181190104705,361.33421193260995,155.6750051235249,Interactive,14.388884856119049,266.9,3.0022233471074333
inception3,89.3165926560422,47.01970794860237,446.110337217953,587.1243277724179,31.36244177570067,Delay-insensitive,4.7019707948602365,266.9,2.4893114099517595
inception3,69.64539994052929,67.25150182279832,433.84045304787685,1047.3204994108332,317.9099489370098,Delay-insensitive,6.725150182279832,266.9,2.5987736652628803
inception3,69.64539994052929,67.25150182279832,433.84045304787685,1047.3204994108332,317.9099489370098,Interactive,40.35090109367899,266.9,2.5987736652628803
inception3,94.78465655664586,91.50817214402272,475.49286922390525,1147.640475549774,59.8533922948635,Delay-insensitive,9.150817214402272,266.9,2.2795260019819152
inception3,90.75772057166044,47.8018292378156,449.2107743113487,591.4950427953758,27.333812329962683,Delay-insensitive,4.7801829237815605,266.9,2.463983689434562
inception3,56.916616256487,20.555549794455786,400.20181190104705,361.33421193260995,155.6750051235249,Delay-insensitive,2.0555549794455787,266.9,3.0022233471074333
